Customer_ID,Customer_Name,Gender,Age,City,State,Signup_Date,Customer_Segment
CUST07675,Customer 07675,Male,35,Hyderabad,Telangana,2023-03-29,New
CUST07676,Customer 07676,Female,62,Pune,Maharashtra,2024-04-10,New
CUST07677,Customer 07677,Female,62,Bengaluru,Karnataka,2024-01-28,Loyal
CUST07678,Customer 07678,Female,32,Ahmedabad,Gujarat,2024-05-10,New
CUST07679,Customer 07679,Male,62,Madurai,Tamil Nadu,2026-04-02,Regular
CUST07680,Customer 07680,Male,47,Ahmedabad,Gujarat,2024-03-29,Regular
CUST07681,Customer 07681,Male,65,Pune,Maharashtra,2025-10-24,Regular
CUST07682,Customer 07682,Male,49,Kolkata,West Bengal,2024-11-26,Regular
CUST07683,Customer 07683,Female,57,Ahmedabad,Gujarat,2023-01-16,Loyal
CUST07684,Customer 07684,Male,44,Coimbatore,Tamil Nadu,2025-05-27,New
CUST07685,Customer 07685,Female,44,Ahmedabad,Gujarat,2023-10-11,New
CUST07686,Customer 07686,Male,36,Chennai,Tamil Nadu,2022-09-03,Regular
CUST07687,Customer 07687,Male,27,Coimbatore,Tamil Nadu,2026-04-23,Regular
CUST07688,Customer 07688,Other,61,Delhi,Delhi,2022-09-08,Regular
CUST07689,Customer 07689,Male,63,Ahmedabad,Gujarat,2023-07-19,Loyal
CUST07690,Customer 07690,Male,23,Coimbatore,Tamil Nadu,2024-06-27,Loyal
CUST07691,Customer 07691,Male,41,Pune,Maharashtra,2025-10-01,New
CUST07692,Customer 07692,Male,26,Madurai,Tamil Nadu,2024-03-31,Regular
CUST07693,Customer 07693,Female,44,Delhi,Delhi,2023-12-16,New
CUST07694,Customer 07694,Male,24,Bengaluru,Karnataka,2023-04-17,Loyal
CUST07695,Customer 07695,Female,23,Bengaluru,Karnataka,2026-05-04,Regular
CUST07696,Customer 07696,Female,50,Hyderabad,Telangana,2022-05-02,Regular
CUST07697,Customer 07697,Female,38,Ahmedabad,Gujarat,2025-09-11,Loyal
CUST07698,Customer 07698,Male,63,Madurai,Tamil Nadu,2026-04-01,Regular
CUST07699,Customer 07699,Female,55,Mumbai,Maharashtra,2024-02-20,New
CUST07700,Customer 07700,Male,61,Coimbatore,Tamil Nadu,2024-01-18,Regular
CUST07701,Customer 07701,Female,34,Delhi,Delhi,2022-05-01,Regular
CUST07702,Customer 07702,Female,48,Pune,Maharashtra,2022-05-19,Loyal
CUST07703,Customer 07703,Male,54,Ahmedabad,Gujarat,2022-03-28,Regular
CUST07704,Customer 07704,Female,28,Pune,Maharashtra,2022-05-10,New
CUST07705,Customer 07705,Female,45,Mumbai,Maharashtra,2022-09-09,Regular
CUST07706,Customer 07706,Female,22,Hyderabad,Telangana,2024-02-26,Loyal
CUST07707,Customer 07707,Male,29,Mumbai,Maharashtra,2025-10-15,Loyal
CUST07708,Customer 07708,Female,20,Chennai,Tamil Nadu,2025-12-24,New
CUST07709,Customer 07709,Female,58,Kolkata,West Bengal,2022-02-16,New
CUST07710,Customer 07710,Male,55,Delhi,Delhi,2023-05-16,Regular
CUST07711,Customer 07711,Female,19,Kolkata,West Bengal,2023-03-01,Regular
CUST07712,Customer 07712,Male,43,Mumbai,Maharashtra,2025-10-30,New
CUST07713,Customer 07713,Male,19,Hyderabad,Telangana,2024-08-22,Regular
CUST07714,Customer 07714,Female,29,Hyderabad,Telangana,2024-01-01,VIP
CUST07715,Customer 07715,Female,57,Bengaluru,Karnataka,2022-04-21,Regular
CUST07716,Customer 07716,Female,19,Ahmedabad,Gujarat,2025-06-04,Regular
CUST07717,Customer 07717,Female,58,Bengaluru,Karnataka,2024-11-28,Loyal
CUST07718,Customer 07718,Male,33,Delhi,Delhi,2022-05-15,New
CUST07719,Customer 07719,Male,47,Delhi,Delhi,2025-08-11,Regular
CUST07720,Customer 07720,Female,64,Delhi,Delhi,2023-09-02,Regular
CUST07721,Customer 07721,Male,63,Pune,Maharashtra,2024-11-23,Regular
CUST07722,Customer 07722,Female,53,Bengaluru,Karnataka,2024-09-13,Loyal
CUST07723,Customer 07723,Female,21,Pune,Maharashtra,2023-03-04,Regular
CUST07724,Customer 07724,Male,28,Kolkata,West Bengal,2024-12-27,New
CUST07725,Customer 07725,Male,41,Ahmedabad,Gujarat,2022-07-18,Loyal
CUST07726,Customer 07726,Female,35,Mumbai,Maharashtra,2023-07-14,New
CUST07727,Customer 07727,Female,44,Coimbatore,Tamil Nadu,2022-09-16,Regular
CUST07728,Customer 07728,Female,54,Bengaluru,Karnataka,2023-12-26,Regular
CUST07729,Customer 07729,Female,19,Coimbatore,Tamil Nadu,2023-11-05,VIP
CUST07730,Customer 07730,Female,32,Hyderabad,Telangana,2022-05-17,Regular
CUST07731,Customer 07731,Male,28,Bengaluru,Karnataka,2024-07-04,Regular
CUST07732,Customer 07732,Male,44,Kolkata,West Bengal,2024-07-24,Regular
CUST07733,Customer 07733,Male,65,Bengaluru,Karnataka,2023-01-16,VIP
CUST07734,Customer 07734,Male,64,Pune,Maharashtra,2026-03-28,Loyal
CUST07735,Customer 07735,Male,40,Ahmedabad,Gujarat,2022-08-26,New
CUST07736,Customer 07736,Male,52,Mumbai,Maharashtra,2025-07-31,Loyal
CUST07737,Customer 07737,Male,47,Madurai,Tamil Nadu,2023-11-19,Loyal
CUST07738,Customer 07738,Male,64,Mumbai,Maharashtra,2023-04-03,Regular
CUST07739,Customer 07739,Female,41,Mumbai,Maharashtra,2025-03-04,Regular
CUST07740,Customer 07740,Female,36,Hyderabad,Telangana,2022-03-23,Regular
CUST07741,Customer 07741,Male,46,Kolkata,West Bengal,2023-08-18,Regular
CUST07742,Customer 07742,Female,30,Coimbatore,Tamil Nadu,2023-10-16,Loyal
CUST07743,Customer 07743,Male,65,Kolkata,West Bengal,2025-05-17,New
CUST07744,Customer 07744,Female,40,Madurai,Tamil Nadu,2023-02-07,Regular
CUST07745,Customer 07745,Male,29,Hyderabad,Telangana,2024-04-01,New
CUST07746,Customer 07746,Female,65,Ahmedabad,Gujarat,2022-07-07,Loyal
CUST07747,Customer 07747,Male,58,Mumbai,Maharashtra,2023-05-08,Regular
CUST07748,Customer 07748,Female,46,Pune,Maharashtra,2022-09-12,Regular
CUST07749,Customer 07749,Male,23,Hyderabad,Telangana,2025-09-08,Loyal
CUST07750,Customer 07750,Female,40,Delhi,Delhi,2023-03-01,Loyal
CUST07751,Customer 07751,Male,48,Bengaluru,Karnataka,2025-12-09,Loyal
CUST07752,Customer 07752,Male,62,Kolkata,West Bengal,2025-04-05,New
CUST07753,Customer 07753,Female,38,Hyderabad,Telangana,2023-04-30,Regular
CUST07754,Customer 07754,Male,41,Delhi,Delhi,2023-03-12,Loyal
CUST07755,Customer 07755,Female,25,Coimbatore,Tamil Nadu,2026-04-05,New
CUST07756,Customer 07756,Male,61,Madurai,Tamil Nadu,2026-02-13,Regular
CUST07757,Customer 07757,Male,26,Madurai,Tamil Nadu,2022-06-29,Regular
CUST07758,Customer 07758,Female,39,Mumbai,Maharashtra,2024-12-30,Loyal
CUST07759,Customer 07759,Male,21,Mumbai,Maharashtra,2024-06-19,Regular
CUST07760,Customer 07760,Male,30,Hyderabad,Telangana,2026-01-04,Regular
CUST07761,Customer 07761,Female,51,Hyderabad,Telangana,2023-10-06,Regular
CUST07762,Customer 07762,Female,20,Ahmedabad,Gujarat,2022-05-19,New
CUST07763,Customer 07763,Female,54,Bengaluru,Karnataka,2024-02-26,Loyal
CUST07764,Customer 07764,Male,45,Chennai,Tamil Nadu,2022-04-12,Regular
CUST07765,Customer 07765,Female,43,Coimbatore,Tamil Nadu,2023-04-13,Regular
CUST07766,Customer 07766,Male,63,Mumbai,Maharashtra,2022-10-10,New
CUST07767,Customer 07767,Male,51,Chennai,Tamil Nadu,2024-11-18,Regular
CUST07768,Customer 07768,Female,32,Chennai,Tamil Nadu,2022-01-18,Loyal
CUST07769,Customer 07769,Male,25,Bengaluru,Karnataka,2024-01-26,VIP
CUST07770,Customer 07770,Male,65,Pune,Maharashtra,2023-11-18,Regular
CUST07771,Customer 07771,Male,52,Pune,Maharashtra,2026-03-12,New
CUST07772,Customer 07772,Female,41,Mumbai,Maharashtra,2023-08-24,Regular
CUST07773,Customer 07773,Female,54,Delhi,Delhi,2024-11-09,Regular
CUST07774,Customer 07774,Female,21,Bengaluru,Karnataka,2025-09-11,Regular
CUST07775,Customer 07775,Male,29,Bengaluru,Karnataka,2025-10-11,Regular
CUST07776,Customer 07776,Female,36,Kolkata,West Bengal,2023-03-09,Loyal
CUST07777,Customer 07777,Female,32,Chennai,Tamil Nadu,2025-11-23,Loyal
CUST07778,Customer 07778,Male,47,Kolkata,West Bengal,2024-11-07,Regular
CUST07779,Customer 07779,Male,62,Chennai,Tamil Nadu,2026-04-23,Loyal
CUST07780,Customer 07780,Male,54,Pune,Maharashtra,2023-01-11,Loyal
CUST07781,Customer 07781,Male,29,Mumbai,Maharashtra,2025-09-25,Regular
CUST07782,Customer 07782,Female,36,Coimbatore,Tamil Nadu,2025-03-19,Loyal
CUST07783,Customer 07783,Male,51,Pune,Maharashtra,2024-10-07,Loyal
CUST07784,Customer 07784,Male,24,Bengaluru,Karnataka,2023-12-17,Regular
CUST07785,Customer 07785,Female,45,Coimbatore,Tamil Nadu,2025-06-10,Loyal
CUST07786,Customer 07786,Female,45,Hyderabad,Telangana,2025-02-01,Regular
CUST07787,Customer 07787,Female,46,Coimbatore,Tamil Nadu,2024-10-20,Regular
CUST07788,Customer 07788,Male,54,Coimbatore,Tamil Nadu,2024-01-07,Regular
CUST07789,Customer 07789,Male,37,Pune,Maharashtra,2022-08-09,Loyal
CUST07790,Customer 07790,Male,28,Bengaluru,Karnataka,2024-11-15,New
CUST07791,Customer 07791,Male,56,Coimbatore,Tamil Nadu,2024-12-23,Regular
CUST07792,Customer 07792,Male,59,Pune,Maharashtra,2022-09-11,Regular
CUST07793,Customer 07793,Female,40,Pune,Maharashtra,2025-06-26,Regular
CUST07794,Customer 07794,Male,63,Coimbatore,Tamil Nadu,2024-01-06,Regular
CUST07795,Customer 07795,Male,37,Chennai,Tamil Nadu,2024-04-05,Regular
CUST07796,Customer 07796,Male,37,Bengaluru,Karnataka,2025-02-28,Regular
CUST07797,Customer 07797,Female,28,Madurai,Tamil Nadu,2022-01-30,Loyal
CUST07798,Customer 07798,Female,19,Coimbatore,Tamil Nadu,2024-02-26,Regular
CUST07799,Customer 07799,Female,30,Kolkata,West Bengal,2022-01-10,Loyal
CUST07800,Customer 07800,Male,30,Kolkata,West Bengal,2025-01-17,Regular
CUST07801,Customer 07801,Male,58,Hyderabad,Telangana,2023-03-06,Regular
CUST07802,Customer 07802,Male,32,Bengaluru,Karnataka,2025-03-16,Loyal
CUST07803,Customer 07803,Male,48,Pune,Maharashtra,2025-02-24,Regular
CUST07804,Customer 07804,Female,40,Ahmedabad,Gujarat,2023-11-29,Loyal
CUST07805,Customer 07805,Other,39,Mumbai,Maharashtra,2022-05-04,New
CUST07806,Customer 07806,Female,33,Delhi,Delhi,2025-09-26,Regular
CUST07807,Customer 07807,Female,59,Ahmedabad,Gujarat,2026-03-22,Regular
CUST07808,Customer 07808,Female,46,Bengaluru,Karnataka,2022-02-20,Regular
CUST07809,Customer 07809,Male,37,Bengaluru,Karnataka,2023-02-02,Regular
CUST07810,Customer 07810,Other,45,Coimbatore,Tamil Nadu,2022-11-10,New
CUST07811,Customer 07811,Male,44,Coimbatore,Tamil Nadu,2023-10-10,Regular
CUST07812,Customer 07812,Female,61,Ahmedabad,Gujarat,2023-05-29,Regular
CUST07813,Customer 07813,Male,46,Pune,Maharashtra,2023-05-17,Regular
CUST07814,Customer 07814,Male,22,Hyderabad,Telangana,2023-06-14,Regular
CUST07815,Customer 07815,Female,59,Coimbatore,Tamil Nadu,2023-11-28,Regular
CUST07816,Customer 07816,Male,55,Delhi,Delhi,2024-01-04,Regular
CUST07817,Customer 07817,Male,55,Delhi,Delhi,2024-05-09,Loyal
CUST07818,Customer 07818,Male,61,Hyderabad,Telangana,2023-02-23,Regular
CUST07819,Customer 07819,Male,19,Chennai,Tamil Nadu,2022-07-13,Regular
CUST07820,Customer 07820,Female,62,Chennai,Tamil Nadu,2022-11-08,Regular
CUST07821,Customer 07821,Female,37,Bengaluru,Karnataka,2024-09-22,Regular
CUST07822,Customer 07822,Male,60,Coimbatore,Tamil Nadu,2023-12-23,Regular
CUST07823,Customer 07823,Male,64,Kolkata,West Bengal,2025-08-15,Regular
CUST07824,Customer 07824,Female,30,Ahmedabad,Gujarat,2025-09-14,Regular
CUST07825,Customer 07825,Male,43,Madurai,Tamil Nadu,2023-04-21,Regular
CUST07826,Customer 07826,Male,52,Hyderabad,Telangana,2023-08-07,New
CUST07827,Customer 07827,Male,63,Bengaluru,Karnataka,2022-04-27,New
CUST07828,Customer 07828,Female,25,Kolkata,West Bengal,2022-09-21,Regular
CUST07829,Customer 07829,Male,45,Coimbatore,Tamil Nadu,2026-03-21,New
CUST07830,Customer 07830,Male,58,Kolkata,West Bengal,2026-03-23,Regular
CUST07831,Customer 07831,Female,32,Kolkata,West Bengal,2022-01-21,New
CUST07832,Customer 07832,Male,25,Hyderabad,Telangana,2023-04-22,Regular
CUST07833,Customer 07833,Female,28,Bengaluru,Karnataka,2023-07-03,Regular
CUST07834,Customer 07834,Male,46,Pune,Maharashtra,2025-04-11,Regular
CUST07835,Customer 07835,Male,22,Delhi,Delhi,2024-08-05,Loyal
CUST07836,Customer 07836,Male,64,Ahmedabad,Gujarat,2024-10-17,Regular
CUST07837,Customer 07837,Male,64,Bengaluru,Karnataka,2024-12-21,Regular
CUST07838,Customer 07838,Female,24,Madurai,Tamil Nadu,2022-07-25,Regular
CUST07839,Customer 07839,Female,35,Kolkata,West Bengal,2023-09-23,New
CUST07840,Customer 07840,Male,45,Pune,Maharashtra,2022-06-28,New
CUST07841,Customer 07841,Male,29,Hyderabad,Telangana,2024-06-06,New
CUST07842,Customer 07842,Male,29,Mumbai,Maharashtra,2022-12-08,New
CUST07843,Customer 07843,Female,53,Ahmedabad,Gujarat,2023-03-16,Regular
CUST07844,Customer 07844,Female,46,Ahmedabad,Gujarat,2025-01-03,Regular
CUST07845,Customer 07845,Male,28,Delhi,Delhi,2022-10-17,New
CUST07846,Customer 07846,Female,23,Mumbai,Maharashtra,2023-07-11,VIP
CUST07847,Customer 07847,Female,38,Coimbatore,Tamil Nadu,2025-03-13,Loyal
CUST07848,Customer 07848,Female,27,Mumbai,Maharashtra,2023-10-11,VIP
CUST07849,Customer 07849,Male,49,Kolkata,West Bengal,2022-07-27,New
CUST07850,Customer 07850,Male,64,Kolkata,West Bengal,2022-09-29,Loyal
CUST07851,Customer 07851,Male,50,Kolkata,West Bengal,2023-02-19,Loyal
CUST07852,Customer 07852,Female,34,Kolkata,West Bengal,2025-11-21,Loyal
CUST07853,Customer 07853,Female,20,Bengaluru,Karnataka,2023-01-19,Regular
CUST07854,Customer 07854,Female,60,Ahmedabad,Gujarat,2025-07-08,Loyal
CUST07855,Customer 07855,Male,35,Mumbai,Maharashtra,2024-06-09,New
CUST07856,Customer 07856,Male,27,Ahmedabad,Gujarat,2025-04-05,New
CUST07857,Customer 07857,Male,58,Madurai,Tamil Nadu,2024-11-07,New
CUST07858,Customer 07858,Female,56,Mumbai,Maharashtra,2023-10-22,Loyal
CUST07859,Customer 07859,Male,60,Bengaluru,Karnataka,2022-09-04,New
CUST07860,Customer 07860,Male,25,Madurai,Tamil Nadu,2025-08-12,New
CUST07861,Customer 07861,Female,51,Ahmedabad,Gujarat,2023-02-18,VIP
CUST07862,Customer 07862,Male,54,Madurai,Tamil Nadu,2025-09-05,New
CUST07863,Customer 07863,Male,58,Delhi,Delhi,2026-04-27,Loyal
CUST07864,Customer 07864,Male,50,Madurai,Tamil Nadu,2023-12-16,Loyal
CUST07865,Customer 07865,Female,27,Mumbai,Maharashtra,2022-06-30,New
CUST07866,Customer 07866,Female,57,Kolkata,West Bengal,2025-08-12,New
CUST07867,Customer 07867,Female,35,Kolkata,West Bengal,2024-08-01,Regular
CUST07868,Customer 07868,Female,42,Coimbatore,Tamil Nadu,2024-06-11,VIP
CUST07869,Customer 07869,Female,59,Ahmedabad,Gujarat,2022-03-02,Loyal
CUST07870,Customer 07870,Female,58,Delhi,Delhi,2025-05-17,Regular
CUST07871,Customer 07871,Female,53,Mumbai,Maharashtra,2022-06-15,Regular
CUST07872,Customer 07872,Female,19,Mumbai,Maharashtra,2024-10-05,Regular
CUST07873,Customer 07873,Male,36,Hyderabad,Telangana,2025-08-16,Loyal
CUST07874,Customer 07874,Male,27,Chennai,Tamil Nadu,2023-10-17,Regular
CUST07875,Customer 07875,Male,20,Ahmedabad,Gujarat,2022-12-17,New
CUST07876,Customer 07876,Female,36,Mumbai,Maharashtra,2024-12-20,Loyal
CUST07877,Customer 07877,Female,43,Pune,Maharashtra,2022-09-20,Regular
CUST07878,Customer 07878,Female,64,Mumbai,Maharashtra,2022-05-04,New
CUST07879,Customer 07879,Male,42,Hyderabad,Telangana,2025-06-15,Loyal
CUST07880,Customer 07880,Male,34,Madurai,Tamil Nadu,2026-04-15,Regular
CUST07881,Customer 07881,Male,27,Bengaluru,Karnataka,2024-07-20,Regular
CUST07882,Customer 07882,Female,63,Bengaluru,Karnataka,2025-01-18,Regular
CUST07883,Customer 07883,Male,28,Pune,Maharashtra,2022-05-19,Regular
CUST07884,Customer 07884,Female,28,Pune,Maharashtra,2025-10-17,Regular
CUST07885,Customer 07885,Male,29,Coimbatore,Tamil Nadu,2025-12-07,Loyal
CUST07886,Customer 07886,Male,57,Bengaluru,Karnataka,2024-05-09,Regular
CUST07887,Customer 07887,Female,65,Madurai,Tamil Nadu,2025-01-21,Regular
CUST07888,Customer 07888,Male,25,Bengaluru,Karnataka,2022-05-14,Regular
CUST07889,Customer 07889,Male,41,Chennai,Tamil Nadu,2025-05-12,Regular
CUST07890,Customer 07890,Female,31,Ahmedabad,Gujarat,2024-03-29,New
CUST07891,Customer 07891,Male,40,Bengaluru,Karnataka,2024-11-27,Regular
CUST07892,Customer 07892,Other,53,Kolkata,West Bengal,2024-10-14,Regular
CUST07893,Customer 07893,Female,34,Coimbatore,Tamil Nadu,2023-04-02,Regular
CUST07894,Customer 07894,Male,62,Hyderabad,Telangana,2026-04-07,Regular
CUST07895,Customer 07895,Female,22,Pune,Maharashtra,2023-03-14,Loyal
CUST07896,Customer 07896,Male,20,Chennai,Tamil Nadu,2023-11-11,New
CUST07897,Customer 07897,Female,26,Pune,Maharashtra,2023-10-09,Regular
CUST07898,Customer 07898,Female,37,Coimbatore,Tamil Nadu,2023-09-14,Regular
CUST07899,Customer 07899,Female,37,Mumbai,Maharashtra,2025-06-01,Regular
CUST07900,Customer 07900,Male,36,Chennai,Tamil Nadu,2025-04-06,Regular
CUST07901,Customer 07901,Male,38,Delhi,Delhi,2025-02-04,New
CUST07902,Customer 07902,Male,33,Chennai,Tamil Nadu,2025-11-04,Regular
CUST07903,Customer 07903,Female,50,Coimbatore,Tamil Nadu,2022-01-24,Regular
CUST07904,Customer 07904,Female,22,Hyderabad,Telangana,2026-03-15,Regular
CUST07905,Customer 07905,Male,41,Chennai,Tamil Nadu,2024-03-19,Regular
CUST07906,Customer 07906,Female,32,Coimbatore,Tamil Nadu,2025-08-23,Regular
CUST07907,Customer 07907,Male,43,Madurai,Tamil Nadu,2024-07-23,Loyal
CUST07908,Customer 07908,Male,61,Ahmedabad,Gujarat,2025-10-13,Regular
CUST07909,Customer 07909,Male,42,Bengaluru,Karnataka,2023-01-05,New
CUST07910,Customer 07910,Male,45,Madurai,Tamil Nadu,2024-09-23,Regular
CUST07911,Customer 07911,Male,50,Coimbatore,Tamil Nadu,2022-06-20,New
CUST07912,Customer 07912,Female,63,Kolkata,West Bengal,2022-08-10,VIP
CUST07913,Customer 07913,Male,35,Mumbai,Maharashtra,2023-03-19,Loyal
CUST07914,Customer 07914,Male,35,Bengaluru,Karnataka,2025-03-22,New
CUST07915,Customer 07915,Female,55,Kolkata,West Bengal,2024-05-11,Regular
CUST07916,Customer 07916,Male,50,Hyderabad,Telangana,2023-01-11,VIP
CUST07917,Customer 07917,Female,44,Pune,Maharashtra,2022-10-08,Loyal
CUST07918,Customer 07918,Male,32,Delhi,Delhi,2023-12-14,Regular
CUST07919,Customer 07919,Female,61,Bengaluru,Karnataka,2025-05-27,New
CUST07920,Customer 07920,Female,30,Madurai,Tamil Nadu,2024-08-15,Regular
CUST07921,Customer 07921,Male,51,Mumbai,Maharashtra,2024-03-21,Loyal
CUST07922,Customer 07922,Female,21,Kolkata,West Bengal,2024-04-06,Loyal
CUST07923,Customer 07923,Female,52,Coimbatore,Tamil Nadu,2023-05-01,Regular
CUST07924,Customer 07924,Female,36,Bengaluru,Karnataka,2026-03-14,New
CUST07925,Customer 07925,Male,48,Pune,Maharashtra,2022-12-01,VIP
CUST07926,Customer 07926,Male,42,Coimbatore,Tamil Nadu,2024-01-12,Loyal
CUST07927,Customer 07927,Female,57,Kolkata,West Bengal,2023-02-14,New
CUST07928,Customer 07928,Female,29,Mumbai,Maharashtra,2022-02-23,New
CUST07929,Customer 07929,Male,29,Chennai,Tamil Nadu,2023-12-02,Regular
CUST07930,Customer 07930,Male,59,Pune,Maharashtra,2025-01-03,Regular
CUST07931,Customer 07931,Male,42,Coimbatore,Tamil Nadu,2022-12-15,Regular
CUST07932,Customer 07932,Male,50,Pune,Maharashtra,2024-09-01,New
CUST07933,Customer 07933,Male,54,Hyderabad,Telangana,2023-01-28,VIP
CUST07934,Customer 07934,Male,45,Coimbatore,Tamil Nadu,2023-07-08,Loyal
CUST07935,Customer 07935,Male,60,Bengaluru,Karnataka,2025-03-26,New
CUST07936,Customer 07936,Male,26,Chennai,Tamil Nadu,2024-04-26,Loyal
CUST07937,Customer 07937,Female,31,Chennai,Tamil Nadu,2022-03-22,Regular
CUST07938,Customer 07938,Male,20,Delhi,Delhi,2025-05-16,Regular
CUST07939,Customer 07939,Male,22,Pune,Maharashtra,2024-04-05,Loyal
CUST07940,Customer 07940,Male,43,Madurai,Tamil Nadu,2025-01-14,Regular
CUST07941,Customer 07941,Female,58,Chennai,Tamil Nadu,2024-01-14,Loyal
CUST07942,Customer 07942,Female,35,Chennai,Tamil Nadu,2026-01-10,Regular
CUST07943,Customer 07943,Female,55,Hyderabad,Telangana,2022-06-26,Regular
CUST07944,Customer 07944,Male,38,Ahmedabad,Gujarat,2023-05-26,Regular
CUST07945,Customer 07945,Female,56,Hyderabad,Telangana,2022-05-19,Regular
CUST07946,Customer 07946,Male,33,Hyderabad,Telangana,2025-01-30,Regular
CUST07947,Customer 07947,Male,57,Ahmedabad,Gujarat,2023-04-18,VIP
CUST07948,Customer 07948,Female,40,Pune,Maharashtra,2023-06-26,Regular
CUST07949,Customer 07949,Female,46,Coimbatore,Tamil Nadu,2022-07-13,New
CUST07950,Customer 07950,Female,27,Mumbai,Maharashtra,2023-05-01,New
CUST07951,Customer 07951,Female,22,Madurai,Tamil Nadu,2025-08-30,Loyal
CUST07952,Customer 07952,Female,28,Chennai,Tamil Nadu,2024-03-15,Regular
CUST07953,Customer 07953,Male,46,Delhi,Delhi,2022-09-04,Regular
CUST07954,Customer 07954,Male,62,Madurai,Tamil Nadu,2023-09-22,Loyal
CUST07955,Customer 07955,Male,44,Coimbatore,Tamil Nadu,2023-03-14,VIP
CUST07956,Customer 07956,Female,51,Ahmedabad,Gujarat,2022-03-14,Loyal
CUST07957,Customer 07957,Male,31,Madurai,Tamil Nadu,2024-12-28,New
CUST07958,Customer 07958,Female,58,Chennai,Tamil Nadu,2024-01-24,Regular
CUST07959,Customer 07959,Male,59,Madurai,Tamil Nadu,2025-03-21,Loyal
CUST07960,Customer 07960,Male,27,Mumbai,Maharashtra,2024-04-10,Loyal
CUST07961,Customer 07961,Male,59,Ahmedabad,Gujarat,2022-04-04,VIP
CUST07962,Customer 07962,Male,28,Madurai,Tamil Nadu,2023-03-11,Regular
CUST07963,Customer 07963,Female,28,Chennai,Tamil Nadu,2025-12-25,Loyal
CUST07964,Customer 07964,Male,52,Chennai,Tamil Nadu,2023-04-02,New
CUST07965,Customer 07965,Male,36,Madurai,Tamil Nadu,2025-12-24,Regular
CUST07966,Customer 07966,Male,41,Pune,Maharashtra,2022-08-17,Regular
CUST07967,Customer 07967,Male,18,Delhi,Delhi,2022-01-30,VIP
CUST07968,Customer 07968,Male,29,Kolkata,West Bengal,2022-12-01,New
CUST07969,Customer 07969,Male,64,Hyderabad,Telangana,2023-10-22,Regular
CUST07970,Customer 07970,Female,31,Ahmedabad,Gujarat,2023-07-23,VIP
CUST07971,Customer 07971,Male,20,Kolkata,West Bengal,2022-06-26,Regular
CUST07972,Customer 07972,Male,62,Coimbatore,Tamil Nadu,2024-04-03,New
CUST07973,Customer 07973,Female,49,Coimbatore,Tamil Nadu,2023-07-22,Loyal
CUST07974,Customer 07974,Male,33,Chennai,Tamil Nadu,2023-02-13,Loyal
CUST07975,Customer 07975,Male,55,Coimbatore,Tamil Nadu,2024-02-16,Regular
CUST07976,Customer 07976,Female,27,Pune,Maharashtra,2025-06-14,VIP
CUST07977,Customer 07977,Male,34,Delhi,Delhi,2025-07-25,New
CUST07978,Customer 07978,Female,57,Coimbatore,Tamil Nadu,2022-03-18,Loyal
CUST07979,Customer 07979,Female,21,Mumbai,Maharashtra,2024-07-21,Loyal
CUST07980,Customer 07980,Female,32,Delhi,Delhi,2023-09-28,Regular
CUST07981,Customer 07981,Female,50,Pune,Maharashtra,2023-06-24,Loyal
CUST07982,Customer 07982,Male,56,Kolkata,West Bengal,2025-03-27,New
CUST07983,Customer 07983,Male,27,Delhi,Delhi,2025-04-05,New
CUST07984,Customer 07984,Male,24,Delhi,Delhi,2025-04-23,Loyal
CUST07985,Customer 07985,Male,50,Kolkata,West Bengal,2025-11-13,New
CUST07986,Customer 07986,Female,34,Pune,Maharashtra,2022-01-12,New
CUST07987,Customer 07987,Female,29,Coimbatore,Tamil Nadu,2022-06-18,Regular
CUST07988,Customer 07988,Female,34,Chennai,Tamil Nadu,2024-04-10,New
CUST07989,Customer 07989,Female,64,Ahmedabad,Gujarat,2025-12-20,Loyal
CUST07990,Customer 07990,Male,33,Kolkata,West Bengal,2023-03-25,Loyal
CUST07991,Customer 07991,Female,31,Kolkata,West Bengal,2026-02-26,Regular
CUST07992,Customer 07992,Female,20,Kolkata,West Bengal,2023-03-25,Regular
CUST07993,Customer 07993,Female,61,Kolkata,West Bengal,2025-02-03,Regular
CUST07994,Customer 07994,Male,47,Ahmedabad,Gujarat,2023-03-03,New
CUST07995,Customer 07995,Female,63,Ahmedabad,Gujarat,2024-08-13,Regular
CUST07996,Customer 07996,Male,58,Coimbatore,Tamil Nadu,2024-07-04,New
CUST07997,Customer 07997,Female,52,Madurai,Tamil Nadu,2025-01-26,Regular
CUST07998,Customer 07998,Female,43,Madurai,Tamil Nadu,2023-09-23,Regular
CUST07999,Customer 07999,Male,29,Bengaluru,Karnataka,2022-08-14,VIP
CUST08000,Customer 08000,Female,48,Kolkata,West Bengal,2023-03-23,Loyal
CUST08001,Customer 08001,Female,34,Kolkata,West Bengal,2026-02-08,Loyal
CUST08002,Customer 08002,Male,54,Delhi,Delhi,2022-07-22,Regular
CUST08003,Customer 08003,Female,25,Madurai,Tamil Nadu,2024-08-25,Loyal
CUST08004,Customer 08004,Female,36,Coimbatore,Tamil Nadu,2023-11-06,VIP
CUST08005,Customer 08005,Female,43,Chennai,Tamil Nadu,2025-08-13,VIP
CUST08006,Customer 08006,Female,21,Bengaluru,Karnataka,2023-09-26,New
CUST08007,Customer 08007,Male,32,Bengaluru,Karnataka,2022-01-16,Regular
