Order_ID,Customer_ID,Order_Date,Order_Status,Shipping_City,Order_Total,,
ORD026973,CUST02479,19-10-2024,Processing,Bengaluru,42894,,
ORD026974,CUST00956,01-04-2026,Delivered,Madurai,1619,,
ORD026975,CUST07774,25-05-2025,Delivered,Delhi,10884,,
ORD026976,CUST03350,04-01-2024,Shipped,Coimbatore,6870,,
ORD026977,CUST06560,11-04-2025,Delivered,Ahmedabad,27288,,
ORD026978,CUST01787,23-06-2024,Delivered,Coimbatore,11988,,
ORD026979,CUST00724,06-12-2024,Delivered,Kolkata,20699,,
ORD026980,CUST07298,07-11-2025,Delivered,Coimbatore,22778,,
ORD026981,CUST06009,16-01-2026,Delivered,Madurai,8733,,
ORD026982,CUST06720,10-04-2025,Delivered,Mumbai,16279,,
ORD026983,CUST02042,18-06-2024,Processing,Hyderabad,22838,,
ORD026984,CUST08604,18-11-2025,Processing,Mumbai,31452,,
ORD026985,CUST00515,09-01-2026,Delivered,Chennai,53947,,
ORD026986,CUST09659,01-12-2025,Delivered,Pune,21894,,
ORD026987,CUST01123,21-03-2025,Cancelled,Madurai,40754,,
ORD026988,CUST09662,08-08-2026,Delivered,Chennai,12199,,
ORD026989,CUST02495,21-07-2026,Delivered,Coimbatore,14699,,
ORD026990,CUST03603,10-06-2025,Delivered,Ahmedabad,41743,,
ORD026991,CUST00902,04-02-2026,Delivered,Mumbai,621,,
ORD026992,CUST06603,24-07-2025,Processing,Pune,46443,,
ORD026993,CUST08262,16-08-2026,Processing,Madurai,25850,,
ORD026994,CUST08146,28-01-2026,Delivered,Madurai,47363,,
ORD026995,CUST09711,19-08-2026,Cancelled,Bengaluru,63201,,
ORD026996,CUST09662,24-10-2024,Delivered,Delhi,877,,
ORD026997,CUST03150,02-06-2026,Delivered,Bengaluru,56573,,
ORD026998,CUST01217,24-05-2025,Shipped,Hyderabad,3880,,
ORD026999,CUST07356,07-06-2024,Shipped,Chennai,15049,,
ORD027000,CUST05966,12-02-2026,Delivered,Bengaluru,18275,,
ORD027001,CUST07370,25-02-2026,Delivered,Bengaluru,11049,,
ORD027002,CUST09958,08-11-2025,Delivered,Mumbai,8218,,
ORD027003,CUST06981,25-09-2025,Delivered,Mumbai,21789,,
ORD027004,CUST00592,20-02-2025,Delivered,Pune,40317,,
ORD027005,CUST05140,25-12-2024,Delivered,Ahmedabad,25430,,
ORD027006,CUST04274,11-12-2024,Delivered,Pune,46109,,
ORD027007,CUST04018,23-11-2025,Delivered,Bengaluru,1594,,
ORD027008,CUST03849,04-02-2026,Delivered,Chennai,12487,,
ORD027009,CUST06758,17-02-2025,Delivered,Delhi,37753,,
ORD027010,CUST05098,05-05-2024,Delivered,Coimbatore,47739,,
ORD027011,CUST09673,22-04-2026,Delivered,Madurai,21922,,
ORD027012,CUST02697,19-04-2024,Processing,Pune,61195,,
ORD027013,CUST08609,24-03-2025,Processing,Kolkata,4403,,
ORD027014,CUST05177,21-05-2024,Delivered,Madurai,17461,,
ORD027015,CUST04853,25-09-2025,Delivered,Kolkata,31380,,
ORD027016,CUST05887,10-01-2024,Delivered,Ahmedabad,3167,,
ORD027017,CUST03743,05-02-2026,Delivered,Hyderabad,8356,,
ORD027018,CUST05883,17-01-2024,Delivered,Coimbatore,14208,,
ORD027019,CUST00295,15-12-2025,Shipped,Coimbatore,18488,,
ORD027020,CUST00965,04-05-2025,Delivered,Madurai,26500,,
ORD027021,CUST08914,10-06-2025,Delivered,Bengaluru,24411,,
ORD027022,CUST05813,29-08-2026,Delivered,Delhi,29336,,
ORD027023,CUST04449,03-01-2024,Delivered,Pune,9636,,
ORD027024,CUST01393,06-07-2026,Delivered,Ahmedabad,34407,,
ORD027025,CUST00338,29-08-2024,Delivered,Pune,41125,,
ORD027026,CUST03514,03-04-2026,Delivered,Chennai,48225,,
ORD027027,CUST02380,05-07-2024,Processing,Mumbai,19301,,
ORD027028,CUST08665,04-03-2026,Delivered,Kolkata,8841,,
ORD027029,CUST00832,06-09-2025,Delivered,Hyderabad,57018,,
ORD027030,CUST09078,22-08-2024,Delivered,Delhi,17604,,
ORD027031,CUST09243,26-06-2024,Delivered,Kolkata,22823,,
ORD027032,CUST08809,21-08-2025,Processing,Madurai,35523,,
ORD027033,CUST00245,12-11-2024,Shipped,Delhi,5502,,
ORD027034,CUST01801,09-09-2024,Processing,Bengaluru,6584,,
ORD027035,CUST00689,06-11-2024,Delivered,Delhi,18495,,
ORD027036,CUST04671,10-07-2024,Delivered,Mumbai,32165,,
ORD027037,CUST08817,03-01-2024,Delivered,Mumbai,19935,,
ORD027038,CUST07574,06-06-2024,Delivered,Ahmedabad,45727,,
ORD027039,CUST00679,04-07-2024,Delivered,Madurai,9728,,
ORD027040,CUST03001,20-05-2024,Delivered,Madurai,34623,,
ORD027041,CUST02928,25-08-2026,Delivered,Delhi,42545,,
ORD027042,CUST06351,08-07-2026,Delivered,Madurai,22313,,
ORD027043,CUST07831,16-04-2026,Delivered,Mumbai,7556,,
ORD027044,CUST01342,21-06-2026,Shipped,Chennai,5167,,
ORD027045,CUST02351,20-02-2024,Delivered,Bengaluru,61333,,
ORD027046,CUST08887,01-04-2026,Shipped,Hyderabad,6232,,
ORD027047,CUST00858,21-11-2025,Delivered,Madurai,5185,,
ORD027048,CUST04630,28-10-2025,Processing,Chennai,18740,,
ORD027049,CUST08169,18-02-2026,Processing,Delhi,15922,,
ORD027050,CUST06176,28-02-2025,Delivered,Kolkata,48046,,
ORD027051,CUST01046,09-01-2025,Delivered,Hyderabad,32565,,
ORD027052,CUST05822,16-09-2025,Delivered,Pune,13749,,
ORD027053,CUST00988,29-04-2024,Delivered,Ahmedabad,20544,,
ORD027054,CUST05111,23-08-2025,Cancelled,Ahmedabad,42774,,
ORD027055,CUST02538,09-09-2025,Delivered,Bengaluru,37229,,
ORD027056,CUST05167,04-01-2025,Delivered,Pune,16141,,
ORD027057,CUST08193,20-02-2025,Delivered,Ahmedabad,9794,,
ORD027058,CUST03012,25-07-2024,Delivered,Mumbai,6900,,
ORD027059,CUST03536,26-06-2025,Delivered,Pune,2632,,
ORD027060,CUST04134,17-02-2026,Delivered,Bengaluru,43204,,
ORD027061,CUST09641,12-06-2024,Shipped,Mumbai,4077,,
ORD027062,CUST02532,24-09-2025,Shipped,Chennai,1269,,
ORD027063,CUST06542,13-05-2024,Delivered,Coimbatore,9683,,
ORD027064,CUST06379,26-09-2025,Shipped,Kolkata,4314,,
ORD027065,CUST06507,27-10-2024,Processing,Ahmedabad,1718,,
ORD027066,CUST01539,13-08-2026,Delivered,Chennai,29650,,
ORD027067,CUST06280,30-03-2024,Processing,Ahmedabad,24634,,
ORD027068,CUST03521,12-03-2024,Delivered,Madurai,9075,,
ORD027069,CUST03157,24-12-2024,Processing,Madurai,28946,,
ORD027070,CUST01794,02-07-2025,Processing,Mumbai,27773,,
ORD027071,CUST05206,10-04-2024,Delivered,Coimbatore,10424,,
ORD027072,CUST03896,15-09-2025,Delivered,Kolkata,33354,,
ORD027073,CUST07357,30-01-2024,Delivered,Ahmedabad,65771,,
ORD027074,CUST06652,03-07-2025,Delivered,Coimbatore,6852,,
ORD027075,CUST06407,30-06-2026,Cancelled,Bengaluru,17085,,
ORD027076,CUST07970,19-12-2025,Delivered,Ahmedabad,2360,,
ORD027077,CUST08214,14-06-2024,Delivered,Chennai,11581,,
ORD027078,CUST05525,06-08-2026,Shipped,Kolkata,7841,,
ORD027079,CUST04605,26-01-2025,Delivered,Ahmedabad,37848,,
ORD027080,CUST02285,04-06-2025,Cancelled,Mumbai,72428,,
ORD027081,CUST09926,03-10-2024,Delivered,Chennai,47498,,
ORD027082,CUST02687,17-06-2024,Delivered,Coimbatore,21945,,
ORD027083,CUST08095,16-04-2026,Shipped,Chennai,19854,,
ORD027084,CUST08473,01-10-2024,Delivered,Kolkata,7480,,
ORD027085,CUST01079,05-09-2024,Delivered,Coimbatore,34109,,
ORD027086,CUST05923,26-05-2025,Delivered,Hyderabad,5427,,
ORD027087,CUST00844,21-04-2024,Processing,Coimbatore,4717,,
ORD027088,CUST03152,14-08-2025,Processing,Delhi,65738,,
ORD027089,CUST03401,18-01-2024,Cancelled,Delhi,16073,,
ORD027090,CUST07677,04-04-2025,Delivered,Chennai,17549,,
ORD027091,CUST03575,20-03-2024,Delivered,Pune,29495,,
ORD027092,CUST08516,11-06-2026,Cancelled,Kolkata,13506,,
ORD027093,CUST02762,19-06-2026,Delivered,Hyderabad,13865,,
ORD027094,CUST09136,07-12-2025,Shipped,Mumbai,7096,,
ORD027095,CUST09260,17-07-2024,Processing,Pune,30860,,
ORD027096,CUST07718,25-04-2024,Delivered,Coimbatore,13949,,
ORD027097,CUST01340,27-06-2025,Shipped,Pune,15287,,
ORD027098,CUST09430,10-08-2024,Delivered,Delhi,4358,,
ORD027099,CUST05030,06-04-2025,Delivered,Ahmedabad,12912,,
ORD027100,CUST07872,28-03-2024,Cancelled,Delhi,33166,,
ORD027101,CUST09723,07-03-2025,Processing,Madurai,8325,,
ORD027102,CUST05470,03-11-2025,Cancelled,Madurai,15785,,
ORD027103,CUST04111,22-08-2026,Delivered,Mumbai,17035,,
ORD027104,CUST01828,23-11-2024,Delivered,Madurai,8833,,
ORD027105,CUST06725,16-06-2026,Delivered,Hyderabad,37571,,
ORD027106,CUST03825,01-04-2026,Shipped,Bengaluru,20213,,
ORD027107,CUST01476,12-04-2024,Delivered,Bengaluru,767,,
ORD027108,CUST07258,24-10-2024,Delivered,Chennai,2333,,
ORD027109,CUST05291,05-11-2025,Processing,Hyderabad,40230,,
ORD027110,CUST01371,05-09-2025,Delivered,Coimbatore,13380,,
ORD027111,CUST02168,05-06-2026,Delivered,Madurai,2488,,
ORD027112,CUST05286,07-07-2024,Delivered,Coimbatore,8749,,
ORD027113,CUST05335,05-01-2025,Delivered,Pune,16583,,
ORD027114,CUST08554,07-04-2026,Delivered,Mumbai,18704,,
ORD027115,CUST08690,06-09-2024,Delivered,Ahmedabad,1436,,
ORD027116,CUST06065,13-08-2024,Delivered,Delhi,17062,,
ORD027117,CUST06646,03-05-2024,Delivered,Pune,351,,
ORD027118,CUST05325,31-10-2024,Delivered,Bengaluru,47124,,
ORD027119,CUST09868,01-03-2026,Cancelled,Mumbai,2521,,
ORD027120,CUST03813,15-04-2026,Cancelled,Kolkata,24838,,
ORD027121,CUST02408,13-03-2026,Delivered,Mumbai,34175,,
ORD027122,CUST03876,01-02-2025,Processing,Coimbatore,9035,,
ORD027123,CUST04035,04-10-2024,Delivered,Kolkata,7950,,
ORD027124,CUST02884,06-06-2024,Delivered,Ahmedabad,49074,,
ORD027125,CUST03999,03-01-2024,Delivered,Hyderabad,22143,,
ORD027126,CUST01833,26-11-2024,Processing,Chennai,18331,,
ORD027127,CUST07656,10-01-2024,Delivered,Mumbai,11658,,
ORD027128,CUST01967,01-08-2025,Delivered,Madurai,29900,,
ORD027129,CUST01464,11-11-2025,Processing,Mumbai,38223,,
ORD027130,CUST08939,01-08-2026,Cancelled,Kolkata,2627,,
ORD027131,CUST03024,15-07-2025,Delivered,Delhi,6307,,
ORD027132,CUST00742,30-09-2025,Delivered,Madurai,27084,,
ORD027133,CUST09231,15-07-2024,Delivered,Bengaluru,24333,,
ORD027134,CUST04238,17-03-2025,Delivered,Coimbatore,4319,,
ORD027135,CUST06800,15-01-2024,Delivered,Coimbatore,13299,,
ORD027136,CUST06136,01-05-2024,Shipped,Kolkata,6158,,
ORD027137,CUST00284,13-07-2025,Delivered,Kolkata,16485,,
ORD027138,CUST02766,17-09-2025,Delivered,Madurai,31832,,
ORD027139,CUST03108,06-01-2024,Processing,Mumbai,3912,,
ORD027140,CUST05807,30-05-2025,Delivered,Kolkata,23223,,
ORD027141,CUST02230,05-10-2024,Processing,Delhi,5242,,
ORD027142,CUST09609,15-11-2025,Delivered,Delhi,13310,,
ORD027143,CUST07950,12-04-2026,Processing,Bengaluru,12061,,
ORD027144,CUST03129,25-02-2024,Processing,Madurai,5941,,
ORD027145,CUST06733,16-08-2026,Processing,Bengaluru,26838,,
ORD027146,CUST06072,15-01-2024,Shipped,Madurai,30768,,
ORD027147,CUST00179,22-01-2025,Shipped,Delhi,14152,,
ORD027148,CUST04023,31-03-2024,Processing,Kolkata,29332,,
ORD027149,CUST07013,17-12-2025,Processing,Kolkata,1755,,
ORD027150,CUST02365,28-01-2026,Delivered,Coimbatore,29690,,
ORD027151,CUST00323,08-05-2025,Delivered,Kolkata,2764,,
ORD027152,CUST08007,26-08-2024,Delivered,Kolkata,23293,,
ORD027153,CUST00014,21-05-2026,Delivered,Bengaluru,2331,,
ORD027154,CUST08438,16-07-2026,Processing,Coimbatore,38455,,
ORD027155,CUST01701,04-06-2025,Cancelled,Hyderabad,8397,,
ORD027156,CUST01648,10-01-2026,Delivered,Mumbai,937,,
ORD027157,CUST05654,04-08-2024,Delivered,Delhi,18920,,
ORD027158,CUST08908,03-07-2024,Delivered,Madurai,20465,,
ORD027159,CUST09176,13-07-2024,Delivered,Bengaluru,10067,,
ORD027160,CUST07390,08-02-2024,Delivered,Coimbatore,47788,,
ORD027161,CUST08667,09-02-2024,Delivered,Kolkata,30744,,
ORD027162,CUST05205,16-01-2024,Delivered,Mumbai,15842,,
ORD027163,CUST01784,21-03-2024,Delivered,Coimbatore,29130,,
ORD027164,CUST04223,25-08-2025,Delivered,Mumbai,1014,,
ORD027165,CUST08386,11-10-2025,Delivered,Delhi,43376,,
ORD027166,CUST02149,23-11-2025,Shipped,Mumbai,39687,,
ORD027167,CUST09282,05-03-2024,Delivered,Madurai,8959,,
ORD027168,CUST02252,24-04-2024,Delivered,Kolkata,8701,,
ORD027169,CUST00897,15-07-2025,Delivered,Coimbatore,88200,,
ORD027170,CUST02179,11-10-2024,Delivered,Kolkata,42213,,
ORD027171,CUST05121,25-05-2024,Delivered,Pune,40630,,
ORD027172,CUST02083,22-11-2025,Processing,Delhi,37896,,
ORD027173,CUST08976,19-02-2025,Delivered,Ahmedabad,51468,,
ORD027174,CUST09877,24-05-2026,Delivered,Delhi,54173,,
ORD027175,CUST09203,03-11-2025,Delivered,Ahmedabad,7617,,
ORD027176,CUST03333,13-01-2025,Delivered,Coimbatore,24389,,
ORD027177,CUST09503,14-04-2025,Delivered,Pune,26878,,
ORD027178,CUST09473,24-05-2026,Delivered,Chennai,8261,,
ORD027179,CUST03799,23-09-2024,Processing,Pune,39386,,
ORD027180,CUST04493,04-09-2025,Processing,Pune,37804,,
ORD027181,CUST05664,16-02-2025,Shipped,Pune,36215,,
ORD027182,CUST03525,21-10-2025,Delivered,Kolkata,12947,,
ORD027183,CUST03164,23-10-2025,Shipped,Pune,33116,,
ORD027184,CUST09607,05-01-2026,Delivered,Bengaluru,8521,,
ORD027185,CUST06524,12-12-2025,Delivered,Pune,45919,,
ORD027186,CUST03130,02-02-2025,Delivered,Ahmedabad,12579,,
ORD027187,CUST03533,17-10-2024,Delivered,Kolkata,42103,,
ORD027188,CUST04590,20-03-2024,Processing,Bengaluru,28209,,
ORD027189,CUST04114,06-01-2025,Processing,Kolkata,31218,,
ORD027190,CUST00520,11-09-2025,Delivered,Bengaluru,10829,,
ORD027191,CUST06996,21-04-2025,Delivered,Coimbatore,2803,,
ORD027192,CUST04910,10-06-2024,Delivered,Chennai,6758,,
ORD027193,CUST07037,27-05-2024,Delivered,Bengaluru,13325,,
ORD027194,CUST01666,19-05-2025,Delivered,Delhi,1880,,
ORD027195,CUST03503,23-07-2024,Delivered,Delhi,67514,,
ORD027196,CUST08634,03-04-2026,Delivered,Bengaluru,10033,,
ORD027197,CUST04440,29-03-2026,Delivered,Bengaluru,16523,,
ORD027198,CUST03819,30-08-2026,Delivered,Delhi,23141,,
ORD027199,CUST02824,12-05-2026,Delivered,Pune,4899,,
ORD027200,CUST05398,19-08-2025,Delivered,Kolkata,32323,,
ORD027201,CUST00610,19-02-2024,Delivered,Hyderabad,4436,,
ORD027202,CUST06624,17-02-2025,Delivered,Coimbatore,8756,,
ORD027203,CUST06553,30-04-2024,Cancelled,Bengaluru,10296,,
ORD027204,CUST00711,26-10-2025,Processing,Chennai,9812,,
ORD027205,CUST04253,11-05-2026,Delivered,Kolkata,3907,,
ORD027206,CUST00997,02-04-2025,Cancelled,Hyderabad,29678,,
ORD027207,CUST09185,17-07-2024,Delivered,Delhi,9670,,
ORD027208,CUST04480,13-08-2024,Delivered,Hyderabad,1262,,
ORD027209,CUST07891,16-09-2024,Delivered,Delhi,29258,,
ORD027210,CUST07555,28-07-2025,Delivered,Chennai,56829,,
ORD027211,CUST03820,04-10-2024,Delivered,Coimbatore,1505,,
ORD027212,CUST08648,04-04-2026,Delivered,Hyderabad,11974,,
ORD027213,CUST08992,24-11-2025,Cancelled,Coimbatore,39893,,
ORD027214,CUST08334,04-01-2024,Shipped,Coimbatore,35512,,
ORD027215,CUST05538,11-07-2024,Delivered,Delhi,13222,,
ORD027216,CUST01221,05-02-2026,Delivered,Madurai,56479,,
ORD027217,CUST08475,30-10-2024,Delivered,Kolkata,17083,,
ORD027218,CUST04181,07-07-2026,Delivered,Delhi,7128,,
ORD027219,CUST06521,30-05-2024,Delivered,Pune,7521,,
ORD027220,CUST04685,06-01-2024,Shipped,Pune,2614,,
ORD027221,CUST06745,01-06-2026,Delivered,Hyderabad,9791,,
ORD027222,CUST09002,28-03-2025,Delivered,Kolkata,32784,,
ORD027223,CUST01856,17-08-2026,Delivered,Madurai,9423,,
ORD027224,CUST03820,02-08-2024,Delivered,Delhi,3453,,
ORD027225,CUST05680,11-01-2026,Delivered,Bengaluru,11111,,
ORD027226,CUST09233,22-11-2024,Delivered,Mumbai,20615,,
ORD027227,CUST03343,06-10-2025,Processing,Madurai,32489,,
ORD027228,CUST00538,17-07-2026,Delivered,Pune,20106,,
ORD027229,CUST06243,10-07-2026,Processing,Coimbatore,12181,,
ORD027230,CUST09356,12-08-2026,Delivered,Madurai,10101,,
ORD027231,CUST00508,25-03-2024,Delivered,Pune,32832,,
ORD027232,CUST01994,21-02-2025,Delivered,Delhi,42999,,
ORD027233,CUST07113,02-06-2024,Delivered,Pune,10587,,
ORD027234,CUST01890,14-12-2025,Delivered,Hyderabad,29615,,
ORD027235,CUST07381,06-12-2025,Processing,Coimbatore,46367,,
ORD027236,CUST07521,15-06-2025,Shipped,Kolkata,27367,,
ORD027237,CUST09133,26-09-2024,Shipped,Delhi,15510,,
ORD027238,CUST00703,02-09-2024,Delivered,Chennai,8292,,
ORD027239,CUST09756,07-01-2025,Delivered,Delhi,18004,,
ORD027240,CUST03880,11-03-2024,Delivered,Ahmedabad,23533,,
ORD027241,CUST07026,20-07-2024,Processing,Ahmedabad,46583,,
ORD027242,CUST05726,16-12-2024,Delivered,Ahmedabad,19549,,
ORD027243,CUST01290,22-06-2026,Delivered,Bengaluru,36607,,
ORD027244,CUST01932,27-02-2024,Cancelled,Ahmedabad,4150,,
ORD027245,CUST02536,07-02-2026,Delivered,Hyderabad,6310,,
ORD027246,CUST03585,08-08-2024,Delivered,Coimbatore,37966,,
ORD027247,CUST01097,07-06-2024,Delivered,Ahmedabad,17977,,
ORD027248,CUST09428,09-10-2025,Delivered,Pune,26543,,
ORD027249,CUST03666,26-07-2024,Delivered,Ahmedabad,56223,,
ORD027250,CUST06877,25-08-2024,Shipped,Kolkata,19891,,
ORD027251,CUST01905,30-04-2026,Delivered,Pune,13847,,
ORD027252,CUST00396,30-12-2025,Delivered,Coimbatore,17587,,
ORD027253,CUST05688,06-07-2024,Delivered,Coimbatore,3543,,
ORD027254,CUST08037,02-12-2025,Delivered,Chennai,19855,,
ORD027255,CUST02983,28-01-2025,Delivered,Madurai,729,,
ORD027256,CUST07608,24-02-2026,Processing,Ahmedabad,18638,,
ORD027257,CUST01336,10-09-2024,Delivered,Delhi,28494,,
ORD027258,CUST08096,06-12-2025,Delivered,Kolkata,24861,,
ORD027259,CUST09761,14-12-2024,Processing,Bengaluru,8485,,
ORD027260,CUST05016,17-11-2024,Delivered,Madurai,8562,,
ORD027261,CUST09406,28-06-2024,Cancelled,Ahmedabad,15719,,
ORD027262,CUST05594,14-04-2026,Processing,Ahmedabad,6244,,
ORD027263,CUST03586,13-06-2026,Delivered,Chennai,33523,,
ORD027264,CUST05172,22-08-2025,Delivered,Bengaluru,21871,,
ORD027265,CUST04737,15-02-2026,Delivered,Hyderabad,37692,,
ORD027266,CUST01375,28-12-2024,Shipped,Delhi,27219,,
ORD027267,CUST08572,30-10-2024,Processing,Madurai,13063,,
ORD027268,CUST08285,16-01-2025,Delivered,Hyderabad,14351,,
ORD027269,CUST08685,07-04-2026,Delivered,Coimbatore,38095,,
ORD027270,CUST09348,25-04-2026,Delivered,Bengaluru,31005,,
ORD027271,CUST04964,05-05-2024,Processing,Madurai,14057,,
ORD027272,CUST00943,08-01-2025,Delivered,Kolkata,38473,,
ORD027273,CUST00661,28-06-2024,Delivered,Bengaluru,3707,,
ORD027274,CUST09612,08-07-2025,Delivered,Hyderabad,45494,,
ORD027275,CUST09930,15-12-2025,Delivered,Delhi,4740,,
ORD027276,CUST07675,12-06-2026,Delivered,Chennai,16457,,
ORD027277,CUST09978,28-03-2026,Cancelled,Ahmedabad,62916,,
ORD027278,CUST08137,10-09-2025,Processing,Kolkata,49893,,
ORD027279,CUST06225,28-03-2024,Shipped,Coimbatore,20581,,
ORD027280,CUST07783,09-06-2025,Delivered,Pune,23465,,
ORD027281,CUST07977,30-08-2024,Delivered,Madurai,5595,,
ORD027282,CUST03668,13-06-2025,Delivered,Bengaluru,5383,,
ORD027283,CUST08647,15-08-2024,Delivered,Kolkata,30113,,
ORD027284,CUST03576,17-03-2024,Delivered,Pune,56819,,
ORD027285,CUST03656,16-10-2024,Delivered,Madurai,9423,,
ORD027286,CUST08495,30-04-2026,Delivered,Mumbai,40830,,
ORD027287,CUST03276,06-07-2025,Processing,Mumbai,17141,,
ORD027288,CUST03120,28-04-2024,Shipped,Coimbatore,34607,,
ORD027289,CUST08656,09-08-2025,Delivered,Bengaluru,8782,,
ORD027290,CUST08480,13-06-2026,Delivered,Pune,34423,,
ORD027291,CUST07174,25-06-2024,Shipped,Pune,32948,,
ORD027292,CUST09560,05-08-2024,Delivered,Pune,28060,,
ORD027293,CUST04972,03-08-2025,Delivered,Ahmedabad,27491,,
ORD027294,CUST09674,25-12-2025,Cancelled,Coimbatore,21284,,
ORD027295,CUST05853,23-06-2026,Cancelled,Delhi,21601,,
ORD027296,CUST05641,26-03-2026,Delivered,Pune,38963,,
ORD027297,CUST07053,12-01-2024,Delivered,Hyderabad,95996,,
ORD027298,CUST09864,18-08-2026,Processing,Hyderabad,16937,,
ORD027299,CUST03650,22-04-2024,Shipped,Madurai,16829,,
ORD027300,CUST01770,20-02-2026,Shipped,Madurai,48881,,
ORD027301,CUST07172,15-11-2024,Delivered,Pune,28500,,
ORD027302,CUST08974,26-01-2024,Processing,Pune,4553,,
ORD027303,CUST00025,25-01-2025,Delivered,Chennai,45665,,
ORD027304,CUST09418,24-02-2024,Delivered,Coimbatore,26853,,
ORD027305,CUST06790,06-04-2026,Delivered,Coimbatore,41403,,
ORD027306,CUST01797,26-07-2024,Delivered,Madurai,31427,,
ORD027307,CUST05013,13-08-2025,Delivered,Kolkata,478,,
ORD027308,CUST02967,15-03-2025,Cancelled,Madurai,14838,,
ORD027309,CUST06181,15-04-2026,Processing,Chennai,14263,,
ORD027310,CUST03155,14-07-2026,Delivered,Chennai,2236,,
ORD027311,CUST09393,30-05-2024,Processing,Ahmedabad,1329,,
ORD027312,CUST07380,07-04-2025,Delivered,Madurai,29162,,
ORD027313,CUST07818,01-07-2026,Delivered,Delhi,18022,,
ORD027314,CUST06036,16-06-2026,Delivered,Madurai,19857,,
ORD027315,CUST00944,23-11-2024,Delivered,Coimbatore,23173,,
ORD027316,CUST08783,16-07-2024,Delivered,Hyderabad,23996,,
ORD027317,CUST06240,23-07-2026,Delivered,Hyderabad,6887,,
ORD027318,CUST09355,18-05-2025,Delivered,Chennai,3504,,
ORD027319,CUST07412,07-08-2024,Delivered,Bengaluru,71670,,
ORD027320,CUST04317,30-10-2024,Shipped,Bengaluru,15402,,
ORD027321,CUST08680,25-05-2025,Delivered,Chennai,5630,,
ORD027322,CUST00295,11-02-2026,Delivered,Bengaluru,25489,,
ORD027323,CUST08577,16-06-2025,Delivered,Madurai,36513,,
ORD027324,CUST04672,20-11-2025,Delivered,Bengaluru,39954,,
ORD027325,CUST00559,07-02-2025,Delivered,Coimbatore,14621,,
ORD027326,CUST04067,28-12-2024,Delivered,Pune,14451,,
ORD027327,CUST06220,11-03-2024,Delivered,Kolkata,5716,,
ORD027328,CUST08659,11-05-2026,Delivered,Delhi,4596,,
ORD027329,CUST04086,03-04-2024,Delivered,Mumbai,4035,,
ORD027330,CUST04970,19-12-2025,Delivered,Kolkata,10125,,
ORD027331,CUST04050,19-04-2025,Delivered,Coimbatore,57403,,
ORD027332,CUST07795,07-08-2025,Shipped,Pune,42236,,
ORD027333,CUST04499,28-10-2025,Delivered,Chennai,53535,,
ORD027334,CUST08280,08-02-2026,Delivered,Madurai,9289,,
ORD027335,CUST02370,15-08-2024,Delivered,Pune,17763,,
ORD027336,CUST07744,12-12-2024,Processing,Hyderabad,79340,,
ORD027337,CUST05984,23-06-2024,Delivered,Coimbatore,10737,,
ORD027338,CUST04477,18-03-2026,Cancelled,Madurai,52925,,
ORD027339,CUST07102,04-08-2024,Shipped,Ahmedabad,30931,,
ORD027340,CUST02997,01-07-2025,Delivered,Delhi,22337,,
ORD027341,CUST08989,24-08-2026,Cancelled,Mumbai,45568,,
ORD027342,CUST09287,31-01-2025,Delivered,Coimbatore,12072,,
ORD027343,CUST04867,18-05-2026,Shipped,Bengaluru,794,,
ORD027344,CUST06666,24-12-2025,Processing,Madurai,21033,,
ORD027345,CUST07336,23-10-2025,Delivered,Hyderabad,32634,,
ORD027346,CUST02677,30-09-2024,Delivered,Bengaluru,7530,,
ORD027347,CUST02909,24-04-2024,Delivered,Coimbatore,4737,,
ORD027348,CUST02989,21-07-2024,Delivered,Delhi,30715,,
ORD027349,CUST03667,01-06-2025,Delivered,Ahmedabad,10846,,
ORD027350,CUST08148,21-08-2026,Delivered,Coimbatore,20343,,
ORD027351,CUST00486,14-04-2026,Delivered,Chennai,9098,,
ORD027352,CUST03211,04-05-2024,Delivered,Kolkata,42365,,
ORD027353,CUST06350,03-11-2024,Delivered,Coimbatore,29549,,
ORD027354,CUST09907,16-07-2024,Delivered,Ahmedabad,21245,,
ORD027355,CUST07135,19-12-2025,Delivered,Bengaluru,28145,,
ORD027356,CUST08069,29-05-2025,Delivered,Mumbai,2807,,
ORD027357,CUST08092,01-07-2026,Delivered,Hyderabad,13809,,
ORD027358,CUST09683,22-04-2025,Shipped,Kolkata,13268,,
ORD027359,CUST07201,13-06-2026,Processing,Hyderabad,17263,,
ORD027360,CUST02178,06-03-2024,Delivered,Madurai,26512,,
ORD027361,CUST05750,10-08-2026,Shipped,Delhi,14001,,
ORD027362,CUST04701,26-07-2024,Delivered,Delhi,34086,,
ORD027363,CUST08202,04-10-2024,Delivered,Coimbatore,32962,,
ORD027364,CUST03768,16-09-2025,Shipped,Ahmedabad,4821,,
ORD027365,CUST01423,18-05-2024,Shipped,Kolkata,47913,,
ORD027366,CUST08918,06-11-2025,Cancelled,Delhi,23121,,
ORD027367,CUST09686,04-11-2024,Cancelled,Kolkata,15177,,
ORD027368,CUST02709,27-11-2024,Delivered,Coimbatore,9844,,
ORD027369,CUST09631,16-06-2024,Processing,Bengaluru,16888,,
ORD027370,CUST01725,30-06-2025,Delivered,Chennai,4384,,
ORD027371,CUST05248,12-02-2024,Delivered,Kolkata,6580,,
ORD027372,CUST01506,23-03-2026,Delivered,Chennai,40333,,
